"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Bulgarian Split Squat",,"",2,"normal",80,8,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Bulgarian Split Squat",,"",3,"normal",80,8,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Bulgarian Split Squat",,"",4,"normal",80,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Bulgarian Split Squat",,"",5,"normal",80,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",40,6,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",40,6,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Hip flexor Lift",,"",0,"normal",15,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Hip flexor Lift",,"",1,"normal",15,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Hip flexor Lift",,"",2,"normal",15,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Hip flexor Lift",,"",3,"normal",15,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Hip flexor Lift",,"",4,"normal",15,10,,,
"Morning workout ☀️","22 Nov 2024, 08:26","22 Nov 2024, 09:32","","Hip flexor Lift",,"",5,"normal",15,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Sled Push",,"",0,"normal",,,275,0,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Sled Push",,"",1,"normal",,,275,0,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Sled Push",,"",2,"normal",,,275,0,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Sled Push",,"",3,"normal",,,275,0,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Sled Push",,"",4,"normal",,,275,0,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","sled back peddle pull",,"",0,"normal",275,,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","sled back peddle pull",,"",1,"normal",275,,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","sled back peddle pull",,"",2,"normal",272,,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","sled back peddle pull",,"",3,"normal",275,,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","sled back peddle pull",,"",4,"normal",275,,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Nordic Hamstrings Curls",,"",3,"normal",,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Bulgarian Split Squat",,"raised heel",0,"normal",90,6,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Bulgarian Split Squat",,"raised heel",1,"normal",90,6,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Bulgarian Split Squat",,"raised heel",2,"normal",90,8,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Bulgarian Split Squat",,"raised heel",3,"normal",90,8,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Bulgarian Split Squat",,"raised heel",4,"normal",90,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Bulgarian Split Squat",,"raised heel",5,"normal",90,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Hip flexor Lift",,"on my back",0,"normal",30,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Hip flexor Lift",,"on my back",1,"normal",30,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Hip flexor Lift",,"on my back",2,"normal",30,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Hip flexor Lift",,"on my back",3,"normal",30,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Hip flexor Lift",,"on my back",4,"normal",30,10,,,
"Morning workout ☀️","5 Nov 2024, 06:24","5 Nov 2024, 07:29","","Hip flexor Lift",,"on my back",5,"normal",30,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Sled Push",,"",0,"normal",,,250,0,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Sled Push",,"",1,"normal",,,250,0,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Sled Push",,"",2,"normal",,,265,0,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Sled Push",,"",3,"normal",,,265,0,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Sled Push",,"",4,"normal",,,265,0,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","sled back peddle pull",,"",0,"normal",250,,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","sled back peddle pull",,"",1,"normal",250,,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","sled back peddle pull",,"",2,"normal",265,,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","sled back peddle pull",,"",3,"normal",265,,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","sled back peddle pull",,"",4,"normal",265,,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Bulgarian Split Squat",,"",0,"normal",90,8,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Bulgarian Split Squat",,"",1,"normal",90,8,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Bulgarian Split Squat",,"",2,"normal",90,8,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Bulgarian Split Squat",,"",3,"normal",90,8,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Bulgarian Split Squat",,"",4,"normal",90,8,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Bulgarian Split Squat",,"",5,"normal",90,8,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",90,6,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",90,6,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",90,6,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",3,"normal",90,6,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",4,"normal",90,6,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",5,"normal",90,6,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Hip flexor Lift",,"",0,"normal",20,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Hip flexor Lift",,"",1,"normal",20,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Hip flexor Lift",,"",2,"normal",20,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Hip flexor Lift",,"",3,"normal",20,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Cable Twist Flat",,"",0,"normal",25,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Cable Twist Flat",,"",1,"normal",25,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Cable Twist Flat",,"",2,"normal",25,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Cable Twist Flat",,"",3,"normal",25,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Cable Twist Flat",,"",4,"normal",25,10,,,
"Morning workout ☀️","1 Nov 2024, 07:51","1 Nov 2024, 08:53","","Cable Twist Flat",,"",5,"normal",25,10,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Pull Up (Assisted)",,"",0,"normal",60,4,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Pull Up (Assisted)",,"",1,"normal",80,4,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Pull Up (Assisted)",,"",2,"normal",100,4,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Pull Up (Assisted)",,"",3,"normal",120,4,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Pull Up (Assisted)",,"",4,"normal",140,4,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chest Dip (Assisted)",,"",0,"normal",60,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chest Dip (Assisted)",,"",1,"normal",80,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chest Dip (Assisted)",,"",2,"normal",100,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chest Dip (Assisted)",,"",3,"normal",120,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chin Up (Assisted)",,"",0,"normal",20,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chin Up (Assisted)",,"",1,"normal",40,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chin Up (Assisted)",,"",2,"normal",60,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chin Up (Assisted)",,"",3,"normal",80,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Chin Up (Assisted)",,"",4,"normal",100,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Bench Press - Close Grip (Barbell)",,"",0,"normal",70,10,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Bench Press - Close Grip (Barbell)",,"",1,"normal",90,8,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Bench Press - Close Grip (Barbell)",,"",2,"normal",90,7,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Bench Press - Close Grip (Barbell)",,"",3,"normal",90,5,,,
"Compound Upper","7 Oct 2024, 08:05","7 Oct 2024, 08:42","","Overhead Press (Dumbbell)",,"",0,"normal",20,10,,,
